loss,val_loss
0.9967429637908936,0.9672937393188477
0.9573414921760559,0.9656202793121338
0.9517531394958496,0.9622124433517456
0.9387989044189453,0.9575318098068237
0.937330961227417,0.9530476331710815
0.9311980605125427,0.9489597082138062
0.9199464321136475,0.9451913833618164
0.9150274395942688,0.9415885210037231
0.914535641670227,0.9378926753997803
0.9052366018295288,0.9340885877609253
0.9038938879966736,0.9304438829421997
0.8956092000007629,0.9270012378692627
0.8984880447387695,0.9234961867332458
0.8917955756187439,0.9200623035430908
0.8865302801132202,0.9165261387825012
0.8858354687690735,0.9129323363304138
0.8776066303253174,0.9094206690788269
0.8778116703033447,0.9060065746307373
0.874051570892334,0.9026868343353271
0.8673237562179565,0.8993712067604065
0.8648008704185486,0.8959915637969971
0.8622820377349854,0.892577052116394
0.8586406707763672,0.8890410661697388
0.8549870252609253,0.885321855545044
0.8527333736419678,0.8817282915115356
0.8440206050872803,0.8780930042266846
0.8441567420959473,0.8745532631874084
0.8381364941596985,0.8709410429000854
0.8345721960067749,0.8672734498977661
0.8308417797088623,0.8635237216949463
0.8286882638931274,0.8597697019577026
0.8264170289039612,0.8561652898788452
0.8215527534484863,0.8525232076644897
0.8152735829353333,0.8489452600479126
0.8159885406494141,0.8455101251602173
0.8098824620246887,0.8421667814254761
0.8097075819969177,0.8387396335601807
0.8041941523551941,0.8352301120758057
0.798339307308197,0.831762433052063
0.7950453758239746,0.8284308910369873
0.7921624183654785,0.8249452114105225
0.7855006456375122,0.8214401602745056
0.7873901128768921,0.8179546594619751
0.7794739007949829,0.8144094944000244
0.7780777812004089,0.8105263113975525
0.7782644629478455,0.806505560874939
0.7709890007972717,0.8026306629180908
0.7686274647712708,0.7990478873252869
0.7644683718681335,0.7955904603004456
0.7631546854972839,0.7920267581939697
0.7559665441513062,0.7883816957473755
0.7533966302871704,0.7846755385398865
0.7498468160629272,0.7807700634002686
0.7452763319015503,0.7770305871963501
0.7406144142150879,0.773595929145813
0.7379157543182373,0.7701511383056641
0.7368322610855103,0.7664170861244202
0.7313953042030334,0.7625804543495178
0.7284426689147949,0.7588170766830444
0.7245540618896484,0.7554548978805542
0.7180262207984924,0.7522343397140503
0.7182037830352783,0.7483144402503967
0.7155808210372925,0.743976354598999
0.7116941213607788,0.740062415599823
0.7110745310783386,0.736337423324585
0.7047234177589417,0.7329075336456299
0.6967568397521973,0.7294223308563232
0.6963508129119873,0.7259200811386108
0.6944776177406311,0.7220891714096069
0.6874662637710571,0.7179845571517944
0.6869201064109802,0.7137891054153442
0.6800249218940735,0.7097076177597046
0.6787991523742676,0.706425666809082
0.6774215698242188,0.7035437822341919
0.671650767326355,0.7005811929702759
0.6694031953811646,0.6971219182014465
0.6660698056221008,0.6936272382736206
0.6636817455291748,0.6899688243865967
0.6569693684577942,0.6862659454345703
0.6561965942382812,0.6823238730430603
0.6503551602363586,0.6785084009170532
0.6487558484077454,0.6747630834579468
0.6452720165252686,0.6712508797645569
0.6423033475875854,0.6680949330329895
0.6393349170684814,0.6651900410652161
0.634996235370636,0.661678671836853
0.6286725997924805,0.6579731702804565
0.6253290176391602,0.6544579267501831
0.6254363059997559,0.650644838809967
0.6216109395027161,0.6470270752906799
0.6163934469223022,0.6438959836959839
0.6147055625915527,0.6410931348800659
0.6117176413536072,0.6375889182090759
0.6079389452934265,0.6338599920272827
0.6031897664070129,0.6301249861717224
0.6012495756149292,0.6271429061889648
0.5987405776977539,0.6249440312385559
0.5932698845863342,0.6224850416183472
0.5905246734619141,0.6190086007118225
