Run,MSE_Train,R2_Train,SMAPE_Train,MSE_Test,R2_Test,SMAPE_Test
1,0.0037874832759234567,0.9137450922677386,13.99033805710253,0.003805401283675233,0.9236293252731913,16.262109771534096
2,0.004703253812231736,0.8928896330198202,14.510820420049486,0.007016984702701743,0.8591759931884329,17.454101521346267
3,0.0033550272626757098,0.9235937043416365,13.937231076371814,0.003501442605379303,0.9297294780875903,15.440282242777522
4,0.004089267585056374,0.9068723549266192,14.120812830711591,0.005378640201182122,0.8920559618668396,16.93367947131627
5,0.005071274997845659,0.8845084386762209,15.505315969018888,0.005384911189186581,0.8919301092827353,16.564029056960177
6,0.0037533990852971367,0.9145213144985509,13.828264422662173,0.0037743708191959806,0.9242520762875279,16.17391146519089
7,0.0043505373439590295,0.9009222827267931,14.449512437074082,0.004543823413745004,0.908809916726566,16.682592181120466
8,0.004317247105853126,0.9016804237420849,15.079848294306894,0.00463838328439537,0.9069121927849075,17.110946411915855
9,0.005092771118066131,0.8840188930515563,14.961595598091048,0.004618048624584329,0.9073202894807202,15.707073312404479
10,0.0040009092825018,0.908884598065136,14.118787209495482,0.005345436836115421,0.8927223208666704,16.501024706381827
